samples_acholi/Acholi_45.wav|oboke anyogi nongo rangi ne oloke yellow ento i tere nongo olokke calo nyal
samples_acholi/Acholi_46.wav|lakit alokaloka i rangi me oboke pe obedo lanyut maber pi anyogi ma tye ka dongo
samples_acholi/Acholi_47.wav|wii anyogi ma malo ni , dyegi ma woto ma pe kitweyo, otyeko camo woko
samples_acholi/Acholi_48.wav|okok odoko peko madit tutwal i poto man
samples_acholi/Acholi_49.wav|doo obedo diro maber me gwoko poto ma dano weng omyero onge
samples_acholi/Acholi_50.wav|kabii man ber dok odongo ma kome yot dok man binyako nyige mapol
samples_acholi/Acholi_51.wav|atamo ni tyen cam eni tye ki two pien pote weng oloke ma yellow
samples_acholi/Acholi_52.wav|nen calo pe wabi kayo kac madit ki i kom tyen cam man
samples_acholi/Acholi_53.wav|tye tyen pul mukene ma okok ocamo woko
samples_acholi/Acholi_54.wav|rangi ma oloke nen calo nyal tye i dye oboke ma two omako
samples_acholi/Acholi_55.wav|oboke ma rangi ne oloke ni twero bedo macalo adwogi me alokaloka piny
samples_acholi/Acholi_56.wav|ler ma pe gidodo ma woto ka yenyo cam i dye poto obalo cam weng ma tye i poto
samples_acholi/Acholi_57.wav|oboke ma two omako tye ka to woko pien doo tye matek i poto
samples_acholi/Acholi_58.wav|labolo ma pe onyak madwongi tye macalo adwogi me two anyogi ma loko rangi pot anyogi miyo bedo calo nyal
samples_acholi/Acholi_59.wav|labolo ma tye odongo maceki tye macalo adwogi me doo ma tye madwong i poto
samples_acholi/Acholi_60.wav|tyen cam man twero bedo ni kwidi aye ocamo
samples_acholi/Acholi_61.wav|poto man mito adoya pien tye ma lum orumu tenge woko
samples_acholi/Acholi_62.wav|cwinye ma yom ma pud tye ka lot alota ni kwidi otyeko camo ne woko
samples_acholi/Acholi_63.wav|anyogi ni tye i poto ma odin dok bene oboke ne tye ka loke calo nyal
samples_acholi/Acholi_64.wav|tyen layata ni tye ki rangi ma obedo kwa-kwa ki bene nyal-nyal i oboke ne
samples_acholi/Acholi_65.wav|tyen cam man tye ki oboke ma rangi ne yellow ki mogo obedo nyal-nyal
samples_acholi/Acholi_66.wav|oboke nyanya man tye ki rangi ma yello dok bene otwo woko
samples_acholi/Acholi_67.wav|oboke ne tye ki poke pien jami ma lak obalo woko
samples_acholi/Acholi_68.wav|pol kare, gin ma nen ma tar-tar i pot anyogi tye macalo adwogi me jami me lak i oboke
samples_acholi/Acholi_69.wav|pot anyogini kwidi malak otyeko camo ne woko
samples_acholi/Acholi_70.wav|gin ma nen ma tar-tar ipot anyogi tye macalo adwogi me kwidi ma kilwongo ni fall armyworm
samples_acholi/Acholi_71.wav|pot gwana ne tye ki rangi ma yellow ci ongolo-ngolo i tere
samples_acholi/Acholi_72.wav|lanyut me moc cam murem i tyen mucungwa en aye ni wii oboke mabiti loko rangi ne doko yellow
samples_acholi/Acholi_73.wav|pot anyogi magi tye ma otuc-otuc pien jami malak tye ka camogi woko
samples_acholi/Acholi_74.wav|lupur acel manonge i caro ma kilwongo nibukujju onyutiwa tyen came mogo matwo obalo woko
samples_acholi/Acholi_75.wav|i distric me kayunga, pol poto tye ki anyogi ma two ocubu
samples_acholi/Acholi_76.wav|tye muranga mapol ma two omako i kabedo man
samples_acholi/Acholi_77.wav|rangi ma obedo nyal-nyali manonge i pot mwanyi tye macalo adwogi me nyal ma jwi ni
samples_acholi/Acholi_78.wav|kwidi ma kilwongo ni fall armyworm tye ka camo pot anyogi
samples_acholi/Acholi_79.wav|doo madwong i poto miyo pot anyogi rangi ne lokke ma yellow
samples_acholi/Acholi_80.wav|tyen anyogi man tye ki nyal macalo adwogi me two
samples_acholi/Acholi_81.wav|nyig anyogi ma oa ki i tyen anyogi man gidongo tutwal dok man pe opore
samples_acholi/Acholi_82.wav|two anyogi ma kilwongo ni maize streak weko dye pot anyogi loko rangi ne doko yellow
samples_acholi/Acholi_83.wav|dyegi ocamo anyogi ma i poto
samples_acholi/Acholi_84.wav|lanyut acel manonge i tyen anyogi matwo maize streak omako en aye oboke ma rangi ne olokke odoko yellow
samples_acholi/Acholi_85.wav|pot anyogi man kicamo woko macalo adwogi me fall armyworm
samples_acholi/Acholi_86.wav|tyen anyogi man two omako pien oboke ne olokke tye kadoko col woko
samples_acholi/Acholi_87.wav|anyogi tye ma two fall armyworm obalo woko
samples_acholi/Acholi_88.wav|pot cam man tye ma two omako woko
samples_acholi/Acholi_89.wav|dano ma tye ki ka ngom matino pud gitwero pito cam dok ginongo iye cente
samples_acholi/Acholi_90.wav|gamente cuku cwiny dano wek gupit kodi me rwom mamalo ci gunong cam ma nyak maber
samples_acholi/Acholi_91.wav|lupur pe ki cuk me cato anyogi
samples_acholi/Acholi_92.wav|itwero medo kac mamegi i yo magi
samples_acholi/Acholi_93.wav|gwoko kic kelo cam ki cente
samples_acholi/Acholi_94.wav|wel dano ma mito apwoyo tye ka medde i kin kareni
samples_acholi/Acholi_95.wav|lupur me lobo uganda nongo peko mapol malubbe ki two ma balo cam ki alokaloka me piny
samples_acholi/Acholi_96.wav|ngat ma tye ki ngec matut ma lubbu lok kom pur ki cam ma mite me gwoko yot kom aye nyinge obedo ka kati mapol i yub me miyo pwoc
samples_acholi/Acholi_97.wav|kiro yat lacen aye oweko yat tye obalo cam ma wanongo i kin kareni
samples_acholi/Acholi_98.wav|timo kica pi banya ma gamente omako onyo twero konyo kelo alokaloka i kit me timo biacara?
samples_acholi/Acholi_99.wav|gwokke ki kit ma itiyo ki cente ni
samples_acholi/Acholi_100.wav|yub me nyutu jami acata obedo yo acel me cat
samples_acholi/Acholi_101.wav|miyo twero me tic ki ngom bot ngat moni pi kare mo obedo yo acel me tic ki ngom
samples_acholi/Acholi_102.wav|gum madwong me timo biacara tye i te yub ma pe jenge i kom gamente
samples_acholi/Acholi_103.wav|pol bank ma tye ni gimiyo lim den
samples_acholi/Acholi_104.wav|gangi kwan i ter kare ni pwonyo lutino kwan ki kit me doro biacara
samples_acholi/Acholi_105.wav|yabo kayubu jami onyo cuma twero konyo me nyayo tic ki anywali me uganda mapol
samples_acholi/Acholi_106.wav|bitero kare mapol wek timo biacara ki tiyo cente odok kit ma yang onongo tye kwede
samples_acholi/Acholi_107.wav|gamente dong kombedini mito ngiyo ter buk pa kampuni acel-acel pi neno kit ma timo biacara tye ka wot kwede
samples_acholi/Acholi_108.wav|medo wel jami acata twero twero keli magoba onyo pe
samples_acholi/Acholi_109.wav|lupur nasinasi mito cuma ma twero weko gibiyo nasinasi gicato me kaka cato makome kulu.
samples_acholi/Acholi_110.wav|ludiro tic waco ni lutim biacara omyero gubed ki ngec wek gumed rwom me timo biacara gi
samples_acholi/Acholi_111.wav|bang pol kare gimayo jami pa dano kace ngat moni pe tye ki kero me culu lim den ma ogamo
samples_acholi/Acholi_112.wav|tic ki mobile money me timo biacara omedde i nucu mwaka ni
samples_acholi/Acholi_113.wav|omyero ibed ki ryeko me loko kit me timo biacara i nge kare ma gamente ogengo wot pi gengo nyayo two corona
samples_acholi/Acholi_114.wav|lutela pa lwak me uganda miyo tam bot lwak me tic ki cente ma kiminigi me cako biacara
samples_acholi/Acholi_115.wav|kacato wil madit acel ma oywek tye ka loro kacat mapat pat ma onongo oyabo
samples_acholi/Acholi_116.wav|bardege dong kityeko yabo woko me medde ki tic
samples_acholi/Acholi_117.wav|lagwok gang kama dano pango ot kityeko mine nino aryo me culo banya ne weng
samples_acholi/Acholi_118.wav|cato moo ma gitye kakwinyo bi kelo lim madwong i lobowa
samples_acholi/Acholi_119.wav|dule ma tiyo i lok kom lim macalo bang gini omyero gu pok cente ki dano kace gunongo magoba
samples_acholi/Acholi_120.wav|obedo ber tutwal me niang wel me cato mutoka macon
samples_acholi/Acholi_121.wav|bang maromo adek kityeko lorogi pi adwogi me peko ma two ma opoto okelo
samples_acholi/Acholi_122.wav|atamo ni gibimedde ki loyo me nongo pwoc ki mic
samples_acholi/Acholi_123.wav|pire tek me neno ni lucoo lumi lok angeya coyo dano ma ludiro tic
samples_acholi/Acholi_124.wav|steson me telebijon eno ni aye i kareni tye ki lukwed lok angeya ma diro tic gi tye lamal loyo
samples_acholi/Acholi_125.wav|luti biacara me lobo uganda binongo magoba ango ki i mucoro ma gamente oketo i cato wil ma tiyo ki intanet onyo cim cing?
samples_acholi/Acholi_126.wav|mego ni owaconi gityeko nongo lim ki i bang maromo million mia acel ki aparabungwen
samples_acholi/Acholi_127.wav|gwok wel moo bidok piny i dwe ma bino
samples_acholi/Acholi_128.wav|lutim biacara ma i lobo uganda gucako tic ki intanet macato wil macalo yo acel me kwo i kare man ma peko me two ma opoto tye ka yelo wilobo kulu
samples_acholi/Acholi_129.wav|yo me timo biacara bi medde matek ka lobo uganda ocako cato moo matye nonge i tung poto ceng me uganda
samples_acholi/Acholi_130.wav|lutim biacara omyero ocak nongo diro manyen me timo biacara i kare man ma gengo rwate i kin dano mapoli
samples_acholi/Acholi_131.wav|lutim biacara me i lobo uganda omyero gucak cato ringo dyang i lobo me kuping sudan
samples_acholi/Acholi_132.wav|anywali me i ankole yubbe me kwero kac gi me acel me mwaka
samples_acholi/Acholi_133.wav|makerere university pwonyo maber i lobo africa
samples_acholi/Acholi_134.wav|uganda miyo kony me cwako mon ma tye scientist
samples_acholi/Acholi_135.wav|gangi kwan omyero gucul pi jami ma mite pi tic mapatpat
samples_acholi/Acholi_136.wav|yabe pa university okelo anywena nywena i kin lutino kwan
samples_acholi/Acholi_137.wav|lutino ma gipenye i mwaka ni cok dok i gangkwan
samples_acholi/Acholi_138.wav|dul me uganda examination board bimoko awene ma lutino omyero otim iye peny
samples_acholi/Acholi_139.wav|gamente waco ni cente pe me weko dano okwan ki intanet
samples_acholi/Acholi_140.wav|gangi kwan omyero pe gumed wel cente me kwan
samples_acholi/Acholi_141.wav|tye gangi kwan mapol pa gamente ma pud oyabe ayaba i mwaka ni
samples_acholi/Acholi_142.wav|kimako laloc me gangkwan pi pwodo lutino anyira matino
samples_acholi/Acholi_143.wav|gang kal ma mako lok kom kwan omiyo ngec bot gangi kwan pi time table me peny ma kilokoni
samples_acholi/Acholi_144.wav|itamo ni kwan me mwakani omyero ki ngol woko?
samples_acholi/Acholi_145.wav|gamente pe tye ka waco awene ma gangi kwan biyabbe
samples_acholi/Acholi_146.wav|pire tek tutwal ni gang kal ma loyo lok kom kwan aye omyero okeme kilok weng ma kwako gangi kwan
samples_acholi/Acholi_147.wav|gamente oye ni gangi kwan oyabbe pi lutino kwan ma gitye i mwaka gi me agiki
samples_acholi/Acholi_148.wav|kibiloko gangi kwan doko ka nongo yat
samples_acholi/Acholi_149.wav|lutino kwan weng tye ka kuru nino dwe ma gangi kwan biyabbe
samples_acholi/Acholi_150.wav|pingo anyira kwan mogo tye ka yero yo me kwanyo ic me kaka gwoko ne?
samples_acholi/Acholi_151.wav|tuku goga mit tutwal
samples_acholi/Acholi_152.wav|kwer me nyom pe obedo pi lulonyo keken
samples_acholi/Acholi_153.wav|adwogi ango ma nonge ki i yero lugo wer?
samples_acholi/Acholi_154.wav|kwer obedo yo me kwo
samples_acholi/Acholi_155.wav|tuku ma nyutu kit kwo pa dano ma ki nyutu i telebijon pol kare gik atura
samples_acholi/Acholi_156.wav|goga obedo nining?
samples_acholi/Acholi_157.wav|warwenyo lugo wer mapol ma tye ki mic me wer i mwaki ma okaro angec
samples_acholi/Acholi_158.wav|obedo kwonge na ni omyero abed latuku me filim muywek
samples_acholi/Acholi_159.wav|myel ma kelo wilobo kulu kacel kibinjutu ne i telebijon i dwe me abungwen
samples_acholi/Acholi_160.wav|ki gengo lugo wer pe me yubu myel i kampala
samples_acholi/Acholi_161.wav|omyero wakati ki cik ma konyo lweny i kom dano maburu ki lutino anyira ma mwaka gi tino
samples_acholi/Acholi_162.wav|anyira maromo alip apar kibuto kwedgi i kin dwe me acel ki dwe me abicel
samples_acholi/Acholi_163.wav|pe adwogi me pime pi two corona weng dwogo ma kakare bene i nge kare manok
samples_acholi/Acholi_164.wav|dano tye ki lapeny ma lubbe ki jami me pimo kwidi two corona
samples_acholi/Acholi_165.wav|kimiyo tic bot dul me task force me neno maber jami ma tye katime
samples_acholi/Acholi_166.wav|two nya dok bene twero kelo to
samples_acholi/Acholi_167.wav|pime i ot yat obedo gin ma mite
samples_acholi/Acholi_168.wav|wilobo weng tye kaneno can me poto pa two
samples_acholi/Acholi_169.wav|two ma poto i wilobo weng nya oyot dok twero kelo to mapol
samples_acholi/Acholi_170.wav|cholesterol obedo gin ango
samples_acholi/Acholi_171.wav|mon ducu twero gamo ic labongo kony macen?
samples_acholi/Acholi_172.wav|jami calo wot onyo ngwec ber tutwal pi gwoko yot kom
samples_acholi/Acholi_173.wav|cak tye ki jami mapol ma mite pi gwoko yot kom
samples_acholi/Acholi_174.wav|kanongo yat omyero obed pol kace lare
samples_acholi/Acholi_175.wav|mite bene ni kipwo lutic me yot kom pi tic gi maber
samples_acholi/Acholi_176.wav|to macalo adwogi me two corona tye ka medde i lobo uganda
samples_acholi/Acholi_177.wav|i kare ma two corona opoto, dano ocako yubu bongi me boyo um
samples_acholi/Acholi_178.wav|wel dano ma tye kanongo two corona tye ka nya ento bene dano mogo tye ka cang
samples_acholi/Acholi_179.wav|yat agwera pi gengo two corona pud peke
samples_acholi/Acholi_180.wav|lutic me yot kom tye ka jemo pien cul ogale
samples_acholi/Acholi_181.wav|two corona okelo peko madwong bot co ka i poro ki mon
samples_acholi/Acholi_182.wav|to macalo adwogi me corona cok karomo milion
samples_acholi/Acholi_183.wav|polic ma i kawempe tye alora pien kinongo dano acel ma kimako tye ki two corona
samples_acholi/Acholi_184.wav|kwed ma okati nyutu ni two corona twero donyo wa i adam pa dano
samples_acholi/Acholi_185.wav|pe tye yat me cango onyo gengo two corona
samples_acholi/Acholi_186.wav|ka imito ni komi obed yot ci mat cak nino ducu
samples_acholi/Acholi_187.wav|wamito niang kace bedo bor i kin dano tye ka time
samples_acholi/Acholi_188.wav|kimiyo pwoc bot lutic me yot kom pi tic maber
samples_acholi/Acholi_189.wav|kinongo two i kom dano mapol ma kipimo gi ki i boda mapatpat ma orumu lobo uganda
samples_acholi/Acholi_190.wav|gang kal ma loyo lok me yot kom bimiyo adwogi me pime pi two corona nino ducu
samples_acholi/Acholi_191.wav|dano madwong ma tye ki two corona ginonge i kin ludwo motoka trela
samples_acholi/Acholi_192.wav|lutwo corona mukene pud peya gucang maber
samples_acholi/Acholi_193.wav|ludwor trela ma aa ki il obo mukene macok ki lobo uganda aye wel gidwong loyo i kin dano ma tye ki two corona
samples_acholi/Acholi_194.wav|lanyut me two corona aye mene?
samples_acholi/Acholi_195.wav|lutic me yot kom ma i dog lweny kikome dong gitye i kin jo magucakko nongo two corona
samples_acholi/Acholi_196.wav|dano ma obedo cok ki lutwo kikwanyo remogi me apima
samples_acholi/Acholi_197.wav|pwoc madit omyero kimi bot lutic me yot kom ma i tung kumalo me uganda
samples_acholi/Acholi_198.wav|wel mamite me pime pi two corona kibimiyone lacen
samples_acholi/Acholi_199.wav|agala-gala tye i miyo adwogi me pime ma kitimo
samples_acholi/Acholi_200.wav|jo aparacel ma pe anywali me uganda kinongo ni weng gitye ki two corona
samples_acholi/Acholi_201.wav|ludwor trailer ma kinongo gitye ki two corona weng kidwokogi cen i lobo gi
samples_acholi/Acholi_202.wav|lutwo corona mukene kigonyogi ki i ot yat i dwe me abicel
samples_acholi/Acholi_203.wav|kikwanyo remo pa dano macok kwedgi ki bene ki bot lutic me yot kom
samples_acholi/Acholi_204.wav|kimiyo tam bot dano me boyo umgi ka gitye i kin lwak
samples_acholi/Acholi_205.wav|pime pi two corona wele tek
samples_acholi/Acholi_206.wav|gamente opoko laboo um onyo mask bot anywali me lobo uganda weng
samples_acholi/Acholi_207.wav|dano manok ma onongo tye ki two corona otyeko cang
samples_acholi/Acholi_208.wav|dano ma kipimo ki gulu ma kinongo ni gipe ki two corona ki tyeko gonyo gi woko
samples_acholi/Acholi_209.wav|kin kareni odi yadi pa wegigi weng penyo pi cul me neno daktar
samples_acholi/Acholi_210.wav|dano mapol ma onongo gi tye ki two corona kityeko nongo ni gipe ki two inge pimogi tyen ma aryo
samples_acholi/Acholi_211.wav|ludwo trela madwong ma tye ka donyo ki i mutukula kitye kanongo ni gitye ki two corona
samples_acholi/Acholi_212.wav|lawigang kal me yot kom bimiyo ngec ma lubbe ki lok me two corona
samples_acholi/Acholi_213.wav|dano binongo lok ma lubbe ki two corona nino ducu
samples_acholi/Acholi_214.wav|daktari gugonyo lutwo weng ma onongo gitye ki two corona ki yomcwiny madit
samples_acholi/Acholi_215.wav|latic yot kom acel aye oto
samples_acholi/Acholi_216.wav|wel dano ma tye ki two corona tye ka medde
samples_acholi/Acholi_217.wav|lutwo corona mukene dok gityeko cang woko ki i kom two ni.
samples_acholi/Acholi_218.wav|pwony pi buto ite net tye pi gengo nyayo two obe nyo maleria
samples_acholi/Acholi_219.wav|wel dano ma tye ki two corona magucang tye mapol kede bedi two tye ka nya
samples_acholi/Acholi_220.wav|sampol ma kikwanyo me apima pi two corona obedo dwong i dwe me abicel
samples_acholi/Acholi_221.wav|lutwo corona ma kipimo kinongo gipe ki two kigonyogi woko ki i ot yat entebbe
samples_acholi/Acholi_222.wav|kimiyo cilinda me yamo me konyo lweny i kom two corona
samples_acholi/Acholi_223.wav|kikwanyo sampol ki i kom dano ma obedo ki lanyut me two corona ki i ot yat ma kwedo pi niang two mapatpat
samples_acholi/Acholi_224.wav|anywali lobo mukene ma kipimo kinongogi pe ki two bibedo kengi pi kare mo
samples_acholi/Acholi_225.wav|kiketo jami atima ki jami ma pemyero atima me gengo nyayo two corona
samples_acholi/Acholi_226.wav|dano ma loyo lok kom tic pa jo mukene tye ka mite pi pwony me tic ki net ma tye i anyim
samples_acholi/Acholi_227.wav|lumi lok angeya mukene binongo mic pi miyo ngec me yot kom bot lwak
samples_acholi/Acholi_228.wav|ambulenc madwong ki mutoka me neko mac kimiyo bot gamente
samples_acholi/Acholi_229.wav|latam cing mito alwoka pi gengo nyayo two corona
samples_acholi/Acholi_230.wav|latin ma pud tye i ic twero nongo two hepatitis ki bot mine
samples_acholi/Acholi_231.wav|tic ki sanitiser awira icing gengo nyayo two corona
samples_acholi/Acholi_232.wav|bedo gang kace itye ki lanyut me aburu twero gengo nyayo two kwidi corona
samples_acholi/Acholi_233.wav|pwoc madit woto bot taskforce me yotkom pi tic matek magutimo me gwoko kwo pa lwak
samples_acholi/Acholi_234.wav|odi yadi omyero gucak tic ki komputa me gwoko lok i kom lutwo
samples_acholi/Acholi_235.wav|neno ko tic pa lutic yot kom tye kawot i distrik acel-acel
samples_acholi/Acholi_236.wav|gamente me uganda obipoko net lageng obee me nono
samples_acholi/Acholi_237.wav|gangkal me yot kom okati ki cik me doro gure pa dano
samples_acholi/Acholi_238.wav|gangkal me yot kom omiyo cik ma doro kit ma dano acel-acel twero gwokke ki gang
samples_acholi/Acholi_239.wav|lwak tye ki ngec pi pwony i kom two sickle cell matye kabino i anyim
samples_acholi/Acholi_240.wav|gangi kwan ducu omyero gulub cik ma doro gure kacel
samples_acholi/Acholi_241.wav|minista acel omiyo tam ni gangi kwan omyero obed ayaba
samples_acholi/Acholi_242.wav|gangkal me yot kom mito jami tic mapol wek lobo uganda obed ma oyubbe pi two corona
samples_acholi/Acholi_243.wav|dano mo me kampala ma kitucu nyinge obedo kagwoke kene i ot
samples_acholi/Acholi_244.wav|gangkal me yot kom omiyo namba cim ma pe iculu pi lok me two corona
samples_acholi/Acholi_245.wav|wamito neno kit ma kiyero kwede dano me apima pi two corona
samples_acholi/Acholi_246.wav|tim ber ineni pe i bedo kama dano mapol gure iye i kare man matwo tye oporo matek
samples_acholi/Acholi_247.wav|kimiyo tam bot dano pe me moto cing ki gwakke i kare ducu
samples_acholi/Acholi_248.wav|dano ma obedo ki lanyut me two corona kipimo kinongo ni gipe ki two
samples_acholi/Acholi_249.wav|cim ma pe iculu pi lok ma lubbe ki two corona kityeko yubu dok bene peko ma onongo tye dong kityeko tiro ne woko
samples_acholi/Acholi_250.wav|gitye ka pimo luwot ducu ma tye iwang boda pi two corona
samples_acholi/Acholi_251.wav|permanent secretary onyo karan madit me gangal me yot kom bimiyo ngec manyen tin i telebijon
samples_acholi/Acholi_252.wav|dano mo me masaka ma onongo gitamo ni tye ki two corona gityeko pimo ne ci ginongo ni pe ki two
samples_acholi/Acholi_253.wav|gangkal me yot kom peya omoko ni two corona opoto i uganda
samples_acholi/Acholi_254.wav|lwok cing ki cabun ki pii me gengo nyayo two corona
samples_acholi/Acholi_255.wav|ladit lobo bi tito lok bot lwak me uganda pi doro kit ma gamente ki lwak omyero olweny kwede pi gengo nyayo two corona
samples_acholi/Acholi_256.wav|pi niang ni dano pe ki two corona, kipimo remo tyen adek
samples_acholi/Acholi_257.wav|anywali me uganda ma oa ki i dubai aye dano me acel ma gipimo ginongo tye ki two corona
samples_acholi/Acholi_258.wav|dano ducu omyero obed ma cwinygi opye dok gubed ki ryeko me ngeyo jami atima ka gitye ki lanyut me two corona
samples_acholi/Acholi_259.wav|ginonong dano acel matye ki corona i lobo uganda
samples_acholi/Acholi_260.wav|bar dege madit ma entebbe obedo alora macalo yo acel me gengo nyayo two corona
samples_acholi/Acholi_261.wav|gangkal me yot kom omiyo lok ni gipimo ginongo two corona i kom dano aboro manyen
samples_acholi/Acholi_262.wav|dano mabedo i boma tye ka wot i peko madit macalo adwogi two ma oporo ni
samples_acholi/Acholi_263.wav|itwero gengo nyayo two corona kun nongo i bedo mabor ki lawoti
samples_acholi/Acholi_264.wav|lwok cingi ki cabun ki pii pi cekend maromo pyeraryo tyen adek i nino acel
samples_acholi/Acholi_265.wav|lwak me uganda ducu tye ki gin aloka pi two corona ma opoto i lobo uganda
samples_acholi/Acholi_266.wav|gangkal me yot kom tye katic ki dule mapatpat pi nongo yo me miyo pwony bot lwak pi gwoke ki gengo nyayo two
samples_acholi/Acholi_267.wav|en orwate ki ladit dairekta genero matiyo pi lok me yot kom
samples_acholi/Acholi_268.wav|virus research institute aye gipimo two corona
samples_acholi/Acholi_269.wav|pingo pe ibed gang ka pe iwinyo maber?
samples_acholi/Acholi_270.wav|wel dano matye ki two corona tye ka medde
samples_acholi/Acholi_271.wav|mon muyac mito gwok maber ka ki gengogi i ot yat
samples_acholi/Acholi_272.wav|watye ki dano adek mukene ma two corona omakogi
samples_acholi/Acholi_273.wav|lutic kamponi mapatpat tye ka nongo two corona
samples_acholi/Acholi_274.wav|wel dano ma  two mo oporo ni omakogi i distrik ca tye ka dwogo piny
samples_acholi/Acholi_275.wav|klinik ocwalo lunyodo pa latini bot abili pien pe guculo pi yango latin
samples_acholi/Acholi_276.wav|minista me yot kom oloko matek tutwal pi neno ni gamente oyubu ot yadi madongo i kabedo mapatpat
samples_acholi/Acholi_277.wav|odi yadi matino omyero gunong yo ma opore me pimo remo ma adwogi ne gene
samples_acholi/Acholi_278.wav|winye marac ni dano madwong pwod tye ka too macalo adwogi me twoo magenge
samples_acholi/Acholi_279.wav|omyero wacung kacel ki dano matye ki twoo adunu
samples_acholi/Acholi_280.wav|wel dno ma coronavirus omako ki dano ma otoo tye ka mede
