solomon_samples/42/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Gin manen calo nyal ma i boke anyogi en aye weko wii oboke two woko
solomon_samples/43/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Oboke mogo ma two omako dong gutyeko two woko
solomon_samples/44/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Oboke mogo ma oboke ma rangi ne yello tye ma odole i bute tung cel
solomon_samples/45/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Lanyut acel manonge I oboke anyogi manen calo nyal ki anyogi ma two omako en aye oboke ma rangi ne oloke odoko yellow
solomon_samples/46/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Oboke anyogi nongo rangi ne oloke yellow ento i tere nongo olokke calo nyal
solomon_samples/47/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Lakit alokaloka i rangi me oboke pe obedo lanyut maber pi anyogi ma tye ka dongo
solomon_samples/48/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Wii anyogi ma malo ni , dyegi ma woto ma pe kitweyo, otyeko camo woko
solomon_samples/49/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Okok odoko peko madit tutwal i poto man
solomon_samples/50/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Doo obedo diro maber me gwoko poto ma dano weng omyero onge
solomon_samples/52/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Atamo ni tyen cam eni tye ki two pien pote weng oloke ma yellow
solomon_samples/53/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Nen calo pe wabi kayo kac madit ki i kom tyen cam man
solomon_samples/54/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Tye tyen pul mukene ma okok ocamo woko
solomon_samples/55/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Rangi ma oloke nen calo nyal tye i dye oboke ma two omako
solomon_samples/56/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Oboke ma rangi ne oloke ni twero bedo macalo adwogi me alokaloka piny
solomon_samples/57/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Ler ma pe gidodo ma woto ka yenyo cam i dye poto obalo cam weng ma tye i poto
solomon_samples/58/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Oboke ma two omako tye ka to woko pien doo tye matek i poto
solomon_samples/59/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Labolo ma pe onyak madwongi tye macalo adwogi me two anyogi ma loko rangi pot anyogi miyo bedo calo nyal
solomon_samples/60/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Labolo ma tye odongo maceki tye macalo adwogi me doo ma tye madwong i poto
solomon_samples/61/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Tyen cam man twero bedo ni kwidi aye ocamo
solomon_samples/63/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Cwinye ma yom ma pud tye ka lot alota ni kwidi otyeko camo ne woko
solomon_samples/64/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Anyogi ni tye i poto ma odin dok bene oboke ne tye ka loke calo nyal
solomon_samples/65/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Tyen layata ni tye ki rangi ma obedo kwa-kwa ki bene nyal-nyal I oboke ne
solomon_samples/67/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Oboke nyanya man tye ki rangi ma yello dok bene otwo woko
solomon_samples/68/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Oboke ne tye ki poke pien jami ma lak obalo woko
solomon_samples/69/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Pol kare, gin ma nen ma tar-tar I pot anyogi tye macalo adwogi me jami me lak I oboke
solomon_samples/70/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Pot anyogini kwidi malak otyeko camo ne woko
solomon_samples/71/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Gin ma nen ma tar-tar ipot anyogi tye macalo adwogi me kwidi ma kilwongo ni Fall armyworm
solomon_samples/72/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Pot gwana ne tye ki rangi ma yellow ci ongolo-ngolo i tere
solomon_samples/73/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Lanyut me moc cam murem i tyen mucungwa en aye ni wii oboke mabiti loko rangi ne doko yellow
solomon_samples/74/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Pot anyogi magi tye ma otuc-otuc pien jami malak tye ka camogi woko
solomon_samples/75/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Lupur acel manonge i caro ma kilwongo niBukujju onyutiwa tyen came mogo matwo obalo woko
solomon_samples/76/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|I distric me Kayunga, pol poto tye ki anyogi ma two ocubu
solomon_samples/77/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Tye muranga mapol ma two omako i kabedo man
solomon_samples/78/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Rangi ma obedo nyal-nyali manonge i pot mwanyi tye macalo adwogi me nyal ma jwi ni
solomon_samples/79/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Kwidi ma kilwongo ni Fall armyworm tye ka camo pot anyogi
solomon_samples/83/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Two anyogi ma kilwongo ni Maize streak weko dye pot anyogi loko rangi ne doko yellow
solomon_samples/84/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Dyegi ocamo anyogi ma i poto
solomon_samples/85/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Lanyut acel manonge i tyen anyogi matwo maize streak omako en aye oboke ma rangi ne olokke odoko yellow
solomon_samples/86/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Pot anyogi man kicamo woko macalo adwogi me Fall armyworm
solomon_samples/87/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Tyen anyogi man two omako pien oboke ne olokke tye kadoko col woko
solomon_samples/88/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Anyogi tye ma two Fall armyworm obalo woko
solomon_samples/89/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Pot cam man tye ma two omako woko
solomon_samples/90/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Dano ma tye ki ka ngom matino pud gitwero pito cam dok ginongo iye cente
solomon_samples/91/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Gamente cuku cwiny dano wek gupit kodi me rwom mamalo ci gunong cam ma nyak maber
solomon_samples/93/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Itwero medo kac mamegi i yo magi
solomon_samples/95/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Wel dano ma mito apwoyo tye ka medde i kin kareni
solomon_samples/98/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Kiro yat lacen aye oweko yat tye obalo cam ma wanongo i kin kareni
solomon_samples/99/d2a408c7-0133-4924-acd0-bb9c568294b7.wav|1|Timo kica pi banya ma gamente omako onyo twero konyo kelo alokaloka i kit me timo biacara?
solomon_samples/100/6.wav|6|Gwokke ki kit ma itiyo ki cente ni
solomon_samples/101/6.wav|6|Yub me nyutu jami acata obedo yo acel me cat
solomon_samples/103/6.wav|6|Gum madwong me timo biacara tye I te yub ma pe jenge i kom gamente
solomon_samples/104/6.wav|6|Pol bank ma tye ni gimiyo lim den
solomon_samples/105/6.wav|6|Gangi kwan I ter kare ni pwonyo lutino kwan ki kit me doro biacara
solomon_samples/106/6.wav|6|Yabo kayubu jami onyo cuma twero konyo me nyayo tic ki anywali me Uganda mapol
solomon_samples/108/6.wav|6|Gamente dong kombedini mito ngiyo ter buk pa kampuni acel-acel pi neno kit ma timo biacara tye ka wot kwede
solomon_samples/109/6.wav|6|Medo wel jami acata twero twero keli magoba onyo pe
solomon_samples/110/6.wav|6|Lupur nasinasi mito Cuma ma twero weko gibiyo nasinasi gicato me kaka cato makome kulu.
solomon_samples/111/6.wav|6|Ludiro tic waco ni lutim biacara omyero gubed ki ngec wek gumed rwom me timo biacara gi
solomon_samples/112/6.wav|6|Bang pol kare gimayo jami pa dano kace ngat moni pe tye ki kero me culu lim den ma ogamo
solomon_samples/113/6.wav|6|Tic ki mobile money me timo biacara omedde i nucu mwaka ni
solomon_samples/114/6.wav|6|Omyero ibed ki ryeko me loko kit me timo biacara i nge kare ma gamente ogengo wot pi gengo nyayo two Corona
solomon_samples/115/6.wav|6|Lutela pa lwak me Uganda miyo tam bot lwak me tic ki cente ma kiminigi me cako biacara
solomon_samples/116/6.wav|6|Kacato wil madit acel ma oywek tye ka loro kacat mapat pat ma onongo oyabo
solomon_samples/117/6.wav|6|Bardege dong kityeko yabo woko me medde ki tic
solomon_samples/118/6.wav|6|Lagwok gang kama dano pango ot kityeko mine nino aryo me culo banya ne weng
solomon_samples/119/6.wav|6|Cato moo ma gitye kakwinyo bi kelo lim madwong i lobowa
solomon_samples/120/6.wav|6|Dule ma tiyo i lok kom lim macalo bang gini omyero gu pok cente ki dano kace gunongo magoba
solomon_samples/121/6.wav|6|Obedo ber tutwal me niang wel me cato mutoka macon
solomon_samples/122/6.wav|6|Bang maromo adek kityeko lorogi pi adwogi me peko ma two ma opoto okelo
solomon_samples/123/6.wav|6|Atamo ni gibimedde ki loyo me nongo pwoc ki mic
solomon_samples/124/6.wav|6|Pire tek me neno ni lucoo lumi lok angeya coyo dano ma ludiro tic
solomon_samples/125/6.wav|6|Steson me telebijon eno ni aye i kareni tye ki lukwed lok angeya ma diro tic gi tye lamal loyo
solomon_samples/126/6.wav|6|Luti biacara me lobo Uganda binongo magoba ango ki i mucoro ma gamente oketo i cato wil ma tiyo ki intanet onyo cim cing?
solomon_samples/127/6.wav|6|Mego ni owaconi gityeko nongo lim ki I bang maromo million mia acel ki aparabungwen
solomon_samples/128/6.wav|6|Gwok wel moo bidok piny i dwe ma bino
solomon_samples/129/6.wav|6|Lutim biacara ma i lobo Uganda gucako tic ki intanet macato wil macalo yo acel me kwo i kare man ma peko me two ma opoto tye ka yelo wilobo kulu
solomon_samples/130/6.wav|6|Yo me timo biacara bi medde matek ka lobo Uganda ocako cato moo matye nonge i tung poto ceng me Uganda
solomon_samples/131/6.wav|6|Lutim biacara omyero ocak nongo diro manyen me timo biacara i kare man ma gengo rwate i kin dano mapoli
solomon_samples/134/6.wav|6|Makerere University pwonyo maber i lobo Africa
solomon_samples/135/6.wav|6|Uganda miyo kony me cwako mon ma tye Scientist
solomon_samples/136/6.wav|6|Gangi kwan omyero gucul pi jami ma mite pi tic mapatpat
solomon_samples/137/6.wav|6|Yabe pa university okelo anywena nywena i kin lutino kwan
solomon_samples/138/6.wav|6|Lutino ma gipenye i mwaka ni cok dok i gangkwan
solomon_samples/139/6.wav|6|Dul me Uganda Examination Board bimoko awene ma lutino omyero otim iye peny
solomon_samples/140/6.wav|6|Gamente waco ni cente pe me weko dano okwan ki intanet
solomon_samples/141/6.wav|6|Gangi kwan omyero pe gumed wel cente me kwan
solomon_samples/142/6.wav|6|Tye gangi kwan mapol pa Gamente ma pud oyabe ayaba i mwaka ni
solomon_samples/143/6.wav|6|Kimako laloc me gangkwan pi pwodo lutino anyira matino
solomon_samples/144/6.wav|6|Gang kal ma mako lok kom kwan omiyo ngec bot gangi kwan pi time table me peny ma kilokoni
solomon_samples/145/6.wav|6|Itamo ni kwan me mwakani omyero ki ngol woko?
solomon_samples/146/6.wav|6|Gamente pe tye ka waco awene ma gangi kwan biyabbe
solomon_samples/147/6.wav|6|Pire tek tutwal ni gang kal ma loyo lok kom kwan aye omyero okeme kilok weng ma kwako gangi kwan
solomon_samples/148/6.wav|6|Gamente oye ni gangi kwan oyabbe pi lutino kwan ma gitye i mwaka gi me agiki
solomon_samples/149/6.wav|6|Kibiloko gangi kwan doko ka nongo yat
solomon_samples/150/6.wav|6|Lutino kwan weng tye ka kuru nino dwe ma gangi kwan biyabbe
solomon_samples/151/6.wav|6|Pingo anyira kwan mogo tye ka yero yo me kwanyo ic me kaka gwoko ne?
solomon_samples/152/6.wav|6|Tuku goga mit tutwal
solomon_samples/153/6.wav|6|Kwer me nyom pe obedo pi lulonyo keken
solomon_samples/154/6.wav|6|Adwogi ango ma nonge ki i yero lugo wer?
solomon_samples/155/6.wav|6|Kwer obedo yo me kwo
solomon_samples/156/6.wav|6|Tuku ma nyutu kit kwo pa dano ma ki nyutu i telebijon pol kare gik atura
solomon_samples/158/6.wav|6|Warwenyo lugo wer mapol ma tye ki mic me wer i mwaki ma okaro angec
solomon_samples/159/6.wav|6|Obedo kwonge na ni omyero abed latuku me filim muywek
solomon_samples/160/6.wav|6|Myel ma kelo wilobo kulu kacel kibinjutu ne i Telebijon i dwe me abungwen
solomon_samples/161/6.wav|6|Ki gengo lugo wer pe me yubu myel i Kampala
solomon_samples/162/6.wav|6|Omyero wakati ki cik ma konyo lweny i kom dano maburu ki lutino anyira ma mwaka gi tino
solomon_samples/163/6.wav|6|Anyira maromo alip apar kibuto kwedgi i kin dwe me acel ki dwe me abicel
solomon_samples/164/6.wav|6|Pe adwogi me pime pi two Corona weng dwogo ma kakare bene i nge kare manok
solomon_samples/165/6.wav|6|Dano tye ki lapeny ma lubbe ki jami me pimo kwidi two Corona
solomon_samples/166/6.wav|6|Kimiyo tic bot dul me Task force me neno maber jami ma tye katime
solomon_samples/167/6.wav|6|Two nya dok bene twero kelo to
solomon_samples/168/6.wav|6|Pime i ot yat obedo gin ma mite
solomon_samples/171/6.wav|6|Cholesterol obedo gin ango
solomon_samples/172/6.wav|6|Mon ducu twero gamo ic labongo kony macen?
solomon_samples/173/6.wav|6|Jami calo wot onyo ngwec ber tutwal pi gwoko yot kom
solomon_samples/174/6.wav|6|Cak tye ki jami mapol ma mite pi gwoko yot kom
solomon_samples/175/6.wav|6|Kanongo yat omyero obed pol kace lare
solomon_samples/176/6.wav|6|Mite bene ni kipwo lutic me yot kom pi tic gi maber
solomon_samples/177/6.wav|6|To macalo adwogi me two Corona tye ka medde i lobo Uganda
solomon_samples/179/6.wav|6|Wel dano ma tye kanongo two Corona tye ka nya ento bene dano mogo tye ka cang
solomon_samples/181/6.wav|6|Lutic me yot kom tye ka jemo pien cul ogale
solomon_samples/182/6.wav|6|Two Corona okelo peko madwong bot co ka i poro ki mon
solomon_samples/183/6.wav|6|To macalo adwogi me Corona cok karomo milion
solomon_samples/184/6.wav|6|Polic ma I Kawempe tye alora pien kinongo dano acel ma kimako tye ki two Corona
solomon_samples/185/6.wav|6|Kwed ma okati nyutu ni two Corona twero donyo wa i adam pa dano
solomon_samples/187/6.wav|6|Ka imito ni komi obed yot ci mat cak nino ducu
solomon_samples/188/6.wav|6|Wamito niang kace bedo bor i kin dano tye ka time
solomon_samples/189/6.wav|6|Kimiyo pwoc bot lutic me yot kom pi tic maber
solomon_samples/190/6.wav|6|Kinongo two i kom dano mapol ma kipimo gi ki i boda mapatpat ma orumu Lobo Uganda
solomon_samples/191/6.wav|6|Gang kal ma loyo lok me yot kom bimiyo adwogi me pime pi two corona nino ducu
solomon_samples/192/6.wav|6|Dano madwong ma tye ki two corona ginonge i kin ludwo motoka trela
solomon_samples/193/6.wav|6|Lutwo corona mukene pud peya gucang maber
solomon_samples/194/6.wav|6|Ludwor trela ma aa ki il obo mukene macok ki lobo Uganda aye wel gidwong loyo i kin dano ma tye ki two Corona
solomon_samples/195/6.wav|6|Lanyut me two corona aye mene?
solomon_samples/196/6.wav|6|Lutic me yot kom ma i dog lweny kikome dong gitye i kin jo magucakko nongo two Corona
solomon_samples/197/6.wav|6|Dano ma obedo cok ki lutwo kikwanyo remogi me apima
solomon_samples/198/6.wav|6|Pwoc madit omyero kimi bot lutic me yot kom ma i tung kumalo me Uganda
solomon_samples/199/6.wav|6|Wel mamite me pime pi two corona kibimiyone lacen
solomon_samples/200/6.wav|6|Agala-gala tye i miyo adwogi me pime ma kitimo
solomon_samples/201/6.wav|6|Jo aparacel ma pe anywali me Uganda kinongo ni weng gitye ki two corona
solomon_samples/202/6.wav|6|Ludwor trailer ma kinongo gitye ki two corona weng kidwokogi cen i lobo gi
solomon_samples/203/6.wav|6|Lutwo corona mukene kigonyogi ki i ot yat i dwe me abicel
solomon_samples/204/6.wav|6|Kikwanyo remo pa dano macok kwedgi ki bene ki bot lutic me yot kom
solomon_samples/205/6.wav|6|Kimiyo tam bot dano me boyo umgi ka gitye i kin lwak
solomon_samples/206/6.wav|6|Pime pi two Corona wele tek
solomon_samples/207/6.wav|6|Gamente opoko laboo um onyo mask bot anywali me lobo Uganda weng
solomon_samples/208/6.wav|6|Dano manok ma onongo tye ki two corona otyeko cang
solomon_samples/209/6.wav|6|Dano ma kipimo ki Gulu ma kinongo ni gipe ki two corona ki tyeko gonyo gi woko
solomon_samples/210/6.wav|6|Kin kareni odi yadi pa wegigi weng penyo pi cul me neno daktar
solomon_samples/211/6.wav|6|Dano mapol ma onongo gi tye ki two corona kityeko nongo ni gipe ki two inge pimogi tyen ma aryo
solomon_samples/212/6.wav|6|Ludwo trela madwong ma tye ka donyo ki i Mutukula kitye kanongo ni gitye ki two corona
solomon_samples/213/6.wav|6|Lawigang kal me yot kom bimiyo ngec ma lubbe ki lok me two corona
solomon_samples/214/6.wav|6|Dano binongo lok ma lubbe ki two corona nino ducu
solomon_samples/215/6.wav|6|Daktari gugonyo lutwo weng ma onongo gitye ki two corona ki yomcwiny madit
solomon_samples/216/6.wav|6|Latic yot kom acel aye oto
solomon_samples/217/6.wav|6|Wel dano ma tye ki two corona tye ka medde
solomon_samples/219/6.wav|6|Pwony pi buto ite net tye pi gengo nyayo two obe nyo maleria
solomon_samples/220/6.wav|6|Wel dano ma tye ki two corona magucang tye mapol kede bedi two tye ka nya
solomon_samples/221/6.wav|6|Sampol ma kikwanyo me apima pi two corona obedo dwong i dwe me abicel
solomon_samples/222/6.wav|6|Lutwo corona ma kipimo kinongo gipe ki two kigonyogi woko ki i ot yat Entebbe
solomon_samples/223/6.wav|6|Kimiyo cilinda me yamo me konyo lweny i kom two corona
solomon_samples/224/6.wav|6|Kikwanyo sampol ki i kom dano ma obedo ki lanyut me two corona ki i ot yat ma kwedo pi niang two mapatpat
solomon_samples/225/6.wav|6|Anywali lobo mukene ma kipimo kinongogi pe ki two bibedo kengi pi kare mo
solomon_samples/226/6.wav|6|Kiketo jami atima ki jami ma pemyero atima me gengo nyayo two corona
solomon_samples/227/6.wav|6|Dano ma loyo lok kom tic pa jo mukene tye ka mite pi pwony me tic ki net ma tye i anyim
solomon_samples/228/6.wav|6|Lumi lok angeya mukene binongo mic pi miyo ngec me yot kom bot lwak
solomon_samples/230/6.wav|6|Latam cing mito alwoka pi gengo nyayo two corona
solomon_samples/232/6.wav|6|Tic ki sanitiser awira icing gengo nyayo two corona
solomon_samples/233/6.wav|6|Bedo gang kace itye ki lanyut me aburu twero gengo nyayo two kwidi corona
solomon_samples/235/6.wav|6|Odi yadi omyero gucak tic ki Komputa me gwoko lok i kom lutwo
solomon_samples/236/6.wav|6|Neno ko tic pa lutic yot kom tye kawot i distrik acel-acel
solomon_samples/237/6.wav|6|Gamente me Uganda obipoko net lageng obee me nono
solomon_samples/238/6.wav|6|Gangkal me yot kom okati ki cik me doro gure pa dano
solomon_samples/239/6.wav|6|Gangkal me yot kom omiyo cik ma doro kit ma dano acel-acel twero gwokke ki gang
solomon_samples/241/6.wav|6|Gangi kwan ducu omyero gulub cik ma doro gure kacel
solomon_samples/242/6.wav|6|Minista acel omiyo tam ni gangi kwan omyero obed ayaba
solomon_samples/243/6.wav|6|Gangkal me yot kom mito jami tic mapol wek lobo Uganda obed ma oyubbe pi two corona
solomon_samples/244/6.wav|6|Dano mo me Kampala ma kitucu nyinge obedo kagwoke kene i ot
solomon_samples/245/6.wav|6|Gangkal me yot kom omiyo namba cim ma pe iculu pi lok me two corona
solomon_samples/247/6.wav|6|Tim ber ineni pe i bedo kama dano mapol gure iye i kare man matwo tye oporo matek
solomon_samples/249/6.wav|6|Dano ma obedo ki lanyut me two corona kipimo kinongo ni gipe ki two
solomon_samples/250/6.wav|6|Cim ma pe iculu pi lok ma lubbe ki two corona kityeko yubu dok bene peko ma onongo tye dong kityeko tiro ne woko
solomon_samples/251/6.wav|6|Gitye ka pimo luwot ducu ma tye iwang boda pi two corona
solomon_samples/253/6.wav|6|Dano mo me Masaka ma onongo gitamo ni tye ki two corona gityeko pimo ne ci ginongo ni pe ki two
solomon_samples/254/6.wav|6|Gangkal me yot kom peya omoko ni two corona opoto I Uganda
solomon_samples/255/6.wav|6|Lwok cing ki cabun ki pii me gengo nyayo two corona
solomon_samples/256/6.wav|6|Ladit lobo bi tito lok bot lwak me Uganda pi doro kit ma gamente ki lwak omyero olweny kwede pi gengo nyayo two corona
solomon_samples/257/6.wav|6|Pi niang ni dano pe ki two corona, kipimo remo tyen adek
solomon_samples/258/6.wav|6|Anywali me Uganda ma oa ki I Dubai aye dano me acel ma gipimo ginongo tye ki two corona
solomon_samples/259/6.wav|6|Dano ducu omyero obed ma cwinygi opye dok gubed ki ryeko me ngeyo jami atima ka gitye ki lanyut me two corona
solomon_samples/260/6.wav|6|Ginonong dano acel matye ki corona i lobo Uganda
solomon_samples/261/6.wav|6|Bar dege madit ma Entebbe obedo alora macalo yo acel me gengo nyayo two corona
solomon_samples/262/6.wav|6|Gangkal me yot kom omiyo lok ni gipimo ginongo two corona i kom dano aboro manyen
solomon_samples/263/6.wav|6|Dano mabedo i boma tye ka wot i peko madit macalo adwogi two ma oporo ni
solomon_samples/265/6.wav|6|Lwok cingi ki cabun ki pii pi cekend maromo pyeraryo tyen adek i nino acel
solomon_samples/266/6.wav|6|Lwak me Uganda ducu tye ki gin aloka pi two corona ma opoto i lobo Uganda
solomon_samples/267/6.wav|6|Gangkal me yot kom tye katic ki dule mapatpat pi nongo yo me miyo pwony bot lwak pi gwoke ki gengo nyayo two
solomon_samples/268/6.wav|6|En orwate ki ladit dairekta genero matiyo pi lok me yot kom
solomon_samples/269/6.wav|6|Virus Research Institute aye gipimo two corona
solomon_samples/270/6.wav|6|Pingo pe ibed gang ka pe iwinyo maber?
solomon_samples/271/6.wav|6|Wel dano matye ki two corona tye ka medde
solomon_samples/272/6.wav|6|Mon muyac mito gwok maber ka ki gengogi i ot yat
solomon_samples/273/6.wav|6|Watye ki dano adek mukene ma two corona omakogi
solomon_samples/274/6.wav|6|Lutic kamponi mapatpat tye ka nongo two corona
solomon_samples/275/6.wav|6|Wel dano ma  two mo oporo ni omakogi i distrik ca tye ka dwogo piny
